data,ano,mes,dia_juliano,hora,nucleo_sub_regional,local_recolha,especie,grupo,hcv,hcv_pct,t_ar_c,hr_pct,qa_flags
2021-06-07,2021,6,158,14:40,Médio Tejo e Lezíria do tejo,Santarém,Tojo,Matos atlânticos,1.26,126.0,29.0,41.4,
2021-06-07,2021,6,158,14:40,Médio Tejo e Lezíria do tejo,Santarém,P. bravo,Pinhais,1.68,168.0,29.0,41.4,
2021-06-08,2021,6,159,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,1.06,106.0,29.6,34.0,
2021-06-08,2021,6,159,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.83,83.0,29.6,34.0,
2021-06-08,2021,6,159,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.86,86.0,29.6,34.0,
2021-06-08,2021,6,159,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.35,135.0,29.6,34.0,
2021-06-08,2021,6,159,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,1.35,135.0,22.0,24.0,
2021-06-08,2021,6,159,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.6,160.0,22.0,24.0,
2021-06-08,2021,6,159,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.28,128.0,22.0,24.0,
2021-06-08,2021,6,159,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.82,182.0,22.0,24.0,
2021-06-09,2021,6,160,14:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,1.4567,145.67,31.9,30.0,
2021-06-09,2021,6,160,14:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,1.3255,132.55,31.9,30.0,
2021-06-09,2021,6,160,14:00,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,1.8101,181.01,31.9,30.0,
2021-06-14,2021,6,165,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.9583,95.83,30.7,39.0,
2021-06-14,2021,6,165,14:00,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.025,102.5,30.7,39.0,
2021-06-15,2021,6,166,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.9191,91.91,32.0,33.0,
2021-06-15,2021,6,166,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.9543,95.43,32.0,33.0,
2021-06-15,2021,6,166,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.8963,89.63,32.0,33.0,
2021-06-23,2021,6,174,14:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.27,127.0,20.0,48.0,
2021-06-23,2021,6,174,14:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.19,119.0,20.0,48.0,
2021-06-23,2021,6,174,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,1.0833,108.33,27.0,36.5,
2021-06-23,2021,6,174,14:15,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.0919,109.19,27.0,36.5,
2021-06-23,2021,6,174,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.91,91.0,23.0,43.0,
2021-06-23,2021,6,174,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.14,114.0,23.0,43.0,
2021-06-23,2021,6,174,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.19,119.0,23.0,43.0,
2021-06-23,2021,6,174,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.73,173.0,23.0,43.0,
2021-06-23,2021,6,174,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.53,153.0,17.0,59.7,
2021-06-23,2021,6,174,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.52,152.0,17.0,59.7,
2021-06-23,2021,6,174,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.83,183.0,17.0,59.7,
2021-06-23,2021,6,174,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,1.55,155.0,17.0,59.7,
2021-06-29,2021,6,180,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.8193,81.93,24.3,41.9,
2021-06-29,2021,6,180,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.936,93.6,24.3,41.9,
2021-06-29,2021,6,180,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.7183,71.83,24.3,41.9,
2021-06-29,2021,6,180,15:30,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.997509782995374,99.75,19.3,62.1,
2021-06-29,2021,6,180,15:30,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,1.06894447834046,106.89,19.3,62.1,
2021-06-29,2021,6,180,15:30,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.937194127243065,93.72,19.3,62.1,
2021-06-29,2021,6,180,15:30,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.82261640798227,182.26,19.3,62.1,
2021-06-29,2021,6,180,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.3,130.0,30.6,28.0,
2021-06-29,2021,6,180,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.94,94.0,31.8,22.0,
2021-06-29,2021,6,180,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.71,71.0,31.8,22.0,
2021-06-30,2021,6,181,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.91,91.0,29.3,28.0,
2021-06-30,2021,6,181,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,1.16,116.0,29.3,28.0,
2021-07-01,2021,7,182,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.35,135.0,21.3,63.2,
2021-07-01,2021,7,182,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.49,149.0,21.3,63.2,
2021-07-01,2021,7,182,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,1.46,146.0,21.3,63.2,
2021-07-01,2021,7,182,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.85,185.0,21.3,63.2,
2021-07-01,2021,7,182,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.03,103.0,30.0,35.0,
2021-07-01,2021,7,182,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.22,122.0,30.0,35.0,
2021-07-01,2021,7,182,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.83,83.0,30.0,35.0,
2021-07-01,2021,7,182,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.53,153.0,30.0,35.0,
2021-07-05,2021,7,186,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.934,93.4,28.8,47.7,
2021-07-05,2021,7,186,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.837,83.7,28.8,47.7,
2021-07-05,2021,7,186,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.8414,84.14,22.8,60.2,
2021-07-05,2021,7,186,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.7119,71.19,22.8,60.2,
2021-07-05,2021,7,186,14:20,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.8047,80.47,22.8,60.2,
2021-07-05,2021,7,186,14:35,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.55,155.0,24.3,45.0,
2021-07-05,2021,7,186,14:35,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.19,119.0,24.3,45.0,
2021-07-05,2021,7,186,14:35,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.69,69.0,24.3,45.0,
2021-07-05,2021,7,186,15:00,AML e Alentejo Litoral,Ouressa - Sintra,Urze,Matos atlânticos,1.57,157.0,24.3,55.9,
2021-07-05,2021,7,186,15:00,AML e Alentejo Litoral,Ouressa - Sintra,Tojo,Matos atlânticos,1.4,140.0,24.3,55.9,
2021-07-05,2021,7,186,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Esteva,Matos mediterrânicos,0.895,89.5,25.6,55.7,
2021-07-05,2021,7,186,14:00,AML e Alentejo Litoral,Arrábida - Setúbal,Carrasco,Matos mediterrânicos,0.785,78.5,25.6,55.7,
2021-07-07,2021,7,188,14:30,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.3,130.0,24.8,43.3,
2021-07-07,2021,7,188,14:30,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.2,120.0,24.8,43.3,
2021-07-07,2021,7,188,14:30,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.91,91.0,24.8,43.3,
2021-07-07,2021,7,188,14:30,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.57,157.0,24.8,43.3,
2021-07-08,2021,7,189,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.23,123.0,35.3,24.2,
2021-07-08,2021,7,189,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.85,85.0,34.7,22.9,
2021-07-08,2021,7,189,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.82,82.0,34.7,23.0,
2021-07-12,2021,7,193,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.37,137.0,22.5,38.0,
2021-07-12,2021,7,193,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.21,121.0,22.5,38.0,
2021-07-12,2021,7,193,14:40,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.72,72.0,22.5,38.0,
2021-07-12,2021,7,193,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,1.03,103.0,22.6,49.1,
2021-07-12,2021,7,193,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.2,120.0,22.6,49.1,
2021-07-12,2021,7,193,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.83,83.0,22.6,49.1,
2021-07-12,2021,7,193,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.52,152.0,22.6,49.1,
2021-07-12,2021,7,193,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.7538,75.38,22.9,40.2,
2021-07-13,2021,7,194,15:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.638,63.8,22.9,40.2,
2021-07-13,2021,7,194,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.94,94.0,22.4,59.3,
2021-07-13,2021,7,194,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,1.02,102.0,22.4,59.3,
2021-07-13,2021,7,194,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.93,93.0,22.4,59.3,
2021-07-13,2021,7,194,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.73,173.0,22.4,59.3,
2021-07-13,2021,7,194,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.8029,80.29,31.0,24.8,
2021-07-13,2021,7,194,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9245,92.45,31.0,24.8,
2021-07-14,2021,7,195,16:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.646,64.6,22.9,40.2,
2021-07-14,2021,7,195,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.37,137.0,32.8,22.3,
2021-07-14,2021,7,195,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.87,87.0,31.7,20.4,
2021-07-14,2021,7,195,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.39,39.0,31.7,20.4,
2021-07-14,2021,7,195,14:54,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,1.0933,109.33,30.2,27.9,
2021-07-14,2021,7,195,14:54,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.9706,97.06,30.2,27.9,
2021-07-14,2021,7,195,14:54,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.6218,62.18,30.2,27.9,
2021-07-19,2021,7,200,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.7011,70.11,33.6,25.6,
2021-07-19,2021,7,200,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.5652,56.52,33.6,25.6,
2021-07-19,2021,7,200,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.5261,52.61,33.6,25.6,
2021-07-19,2021,7,200,14:34,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.91,91.0,31.06,29.0,
2021-07-19,2021,7,200,14:34,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.13,113.0,31.06,29.0,
2021-07-19,2021,7,200,14:34,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.52,52.0,31.06,29.0,
2021-07-19,2021,7,200,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.8304,83.04,34.7,36.4,
2021-07-19,2021,7,200,14:40,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.9029,90.29,34.7,36.4,
2021-07-20,2021,7,201,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.943,94.3,28.7,47.6,
2021-07-20,2021,7,201,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.08,108.0,28.7,47.6,
2021-07-20,2021,7,201,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.66,66.0,28.7,47.6,
2021-07-20,2021,7,201,14:15,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.24,124.0,28.7,48.0,
2021-07-20,2021,7,201,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.31,131.0,22.8,63.0,
2021-07-20,2021,7,201,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.25,125.0,22.8,63.2,
2021-07-20,2021,7,201,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,1.3,130.0,22.8,63.2,
2021-07-20,2021,7,201,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.57,157.0,22.8,63.2,
2021-07-21,2021,7,202,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,1.14,114.0,20.5,85.5,
2021-07-21,2021,7,202,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,0.92,92.0,20.5,85.5,
2021-07-21,2021,7,202,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,1.0,100.0,20.5,85.5,
2021-07-21,2021,7,202,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.7,170.0,20.5,85.5,
2021-07-21,2021,7,202,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.45,145.0,32.0,31.9,
2021-07-21,2021,7,202,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.83,83.0,31.3,26.4,
2021-07-21,2021,7,202,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.52,52.0,31.3,26.4,
2021-07-21,2021,7,202,14:45,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,1.2004,120.04,33.7,28.4,
2021-07-21,2021,7,202,14:45,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,1.0092,100.92,33.7,28.4,
2021-07-21,2021,7,202,14:45,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.2999,29.99,33.7,28.4,
2021-07-26,2021,7,207,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.7467,74.67,28.8,39.9,
2021-07-26,2021,7,207,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.7391,73.91,28.8,39.9,
2021-07-26,2021,7,207,14:30,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.4215,42.15,28.8,39.9,
2021-07-26,2021,7,207,14:40,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.03,103.0,29.7,23.0,
2021-07-26,2021,7,207,14:40,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.92,92.0,29.7,23.0,
2021-07-26,2021,7,207,14:40,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.39,39.0,29.7,23.0,
2021-07-26,2021,7,207,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.7785,77.85,32.0,29.2,
2021-07-26,2021,7,207,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.8252,82.52,32.0,29.2,
2021-07-27,2021,7,208,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,1.0,100.0,25.2,62.5,
2021-07-27,2021,7,208,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,0.61,61.0,25.2,62.5,
2021-07-27,2021,7,208,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.68,68.0,25.2,62.5,
2021-07-27,2021,7,208,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.48,148.0,25.2,62.5,
2021-07-27,2021,7,208,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.26,126.0,34.5,25.7,
2021-07-27,2021,7,208,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.9,90.0,32.2,28.1,
2021-07-27,2021,7,208,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.53,53.0,32.2,28.1,
2021-07-27,2021,7,208,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.85,85.0,30.0,42.2,
2021-07-27,2021,7,208,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,1.18,118.0,30.0,42.2,
2021-07-27,2021,7,208,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.54,54.0,30.0,42.2,
2021-07-27,2021,7,208,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.23,123.0,30.0,42.2,
2021-07-27,2021,7,208,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.12,112.0,21.0,49.0,
2021-07-27,2021,7,208,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.24,124.0,21.0,49.0,
2021-07-27,2021,7,208,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.93,93.0,21.0,49.0,
2021-07-27,2021,7,208,14:00,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.46,146.0,21.0,49.0,
2021-07-28,2021,7,209,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.7429,74.29,27.3,39.2,
2021-07-28,2021,7,209,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.8821,88.21,27.3,39.2,
2021-07-28,2021,7,209,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Herbáceas,Herbáceas,0.1322,13.22,27.3,39.2,
2021-08-02,2021,8,214,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Esteva,Matos mediterrânicos,0.7656,76.56,31.4,33.0,
2021-08-02,2021,8,214,14:30,"Alto Alentejo, Alentejo Central e Baixo Alentejo",S.Penha - Portalegre,Giesta,Giestais,0.8534,85.34,31.4,33.0,
2021-08-03,2021,8,215,14:00,Alto Minho e Cávado,Vile - Caminha,Carqueja,Matos atlânticos,0.89,89.0,24.4,55.7,
2021-08-03,2021,8,215,14:00,Alto Minho e Cávado,Vile - Caminha,Herbáceas,Herbáceas,0.59,59.0,24.4,55.7,
2021-08-03,2021,8,215,14:00,Alto Minho e Cávado,Vile - Caminha,Urze,Matos atlânticos,0.77,77.0,24.4,55.7,
2021-08-03,2021,8,215,14:00,Alto Minho e Cávado,Vile - Caminha,Tojo,Matos atlânticos,1.56,156.0,24.4,55.7,
2021-08-03,2021,8,215,14:15,"Beira Baixa, Beiras e Serra da Estrela",Zona industrial,P. bravo,Pinhais,1.42,142.0,34.7,29.5,
2021-08-03,2021,8,215,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Esteva,Matos mediterrânicos,0.92,92.0,33.3,26.6,
2021-08-03,2021,8,215,14:45,"Beira Baixa, Beiras e Serra da Estrela",Olelas,Urze,Matos atlânticos,0.63,63.0,33.3,26.6,
2021-08-03,2021,8,215,14:15,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.6268,62.68,28.0,44.5,
2021-08-03,2021,8,215,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.6768,67.68,28.0,44.5,
2021-08-03,2021,8,215,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Herbáceas,Herbáceas,0.513,51.3,28.0,44.5,
2021-08-03,2021,8,215,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.16,116.0,17.0,69.0,
2021-08-03,2021,8,215,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,0.67,67.0,17.0,69.0,
2021-08-03,2021,8,215,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.26,26.0,17.0,69.0,
2021-08-03,2021,8,215,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.32,132.0,17.0,69.0,
2021-08-03,2021,8,215,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.55,55.0,28.9,40.0,
2021-08-03,2021,8,215,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.76,76.0,28.9,40.0,
2021-08-03,2021,8,215,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Herbáceas,Herbáceas,0.22,22.0,28.9,40.0,
2021-08-03,2021,8,215,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Tojo,Matos atlânticos,1.43,143.0,30.0,40.0,
2021-08-04,2021,8,216,14:45,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,0.93,93.0,34.7,47.0,
2021-08-04,2021,8,216,14:45,Douro,Lamares - Vila Real,Urze,Matos atlânticos,0.94,94.0,34.7,47.0,
2021-08-04,2021,8,216,14:45,Douro,Lamares - Vila Real,Herbáceas,Herbáceas,0.09,9.0,34.7,47.0,
2021-08-06,2021,8,218,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Tojo,Matos atlânticos,0.6908,69.08,,,
2021-08-06,2021,8,218,14:30,Alto Tâmega e Terra de Trás-os-Montes,França - Bragança,Esteva,Matos mediterrânicos,0.9481,94.81,,,
2021-08-09,2021,8,221,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Carqueja,Matos atlânticos,0.7616,76.16,29.5,32.6,
2021-08-09,2021,8,221,14:45,Alto Tâmega e Terra de Trás-os-Montes,Anelhe - Chaves,Urze,Matos atlânticos,0.8706,87.06,29.5,32.6,
2021-08-09,2021,8,221,13:30,Douro,Lamares - Vila Real,Carqueja,Matos atlânticos,1.01,101.0,27.8,36.0,
2021-08-09,2021,8,221,13:30,Douro,Lamares - Vila Real,Urze,Matos atlânticos,1.06,106.0,27.8,36.0,
2021-08-11,2021,8,223,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Carqueja,Matos atlânticos,1.26,126.0,26.0,59.0,
2021-08-11,2021,8,223,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Urze,Matos atlânticos,1.13,113.0,26.0,59.0,
2021-08-11,2021,8,223,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Herbáceas,Herbáceas,0.8,80.0,26.0,59.0,
2021-08-11,2021,8,223,14:30,Tâmega e Sousa e Ave,Felgueira - Vale de Cambra,Tojo,Matos atlânticos,1.46,146.0,26.0,59.0,
2021-08-11,2021,8,223,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Carqueja,Matos atlânticos,0.85,85.0,36.6,26.7,
2021-08-11,2021,8,223,14:00,"Aveiro, Viseu e Dão Lafões",Granja - Castro Daire,Urze,Matos atlânticos,0.87,87.0,36.6,26.7,
